"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","Sem"
"1443","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",8,"5.0"
"1444","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",8,"DCG"
"1445","ELC131",2015,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",9,"5.0"
"1446","ELC131",2015,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",9,"DCG"
"1447","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",4,"5.0"
"1448","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",4,"DCG"
"1449","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",20,"5.0"
"1450","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",20,"DCG"
"1451","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",21,"5.0"
"1452","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",21,"DCG"
"1453","ELC131",2021,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",11,"5.0"
"1454","ELC131",2021,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",11,"DCG"
"1455","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",2,"5.0"
"1456","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",2,"DCG"
"1457","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",10,"5.0"
"1458","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",10,"DCG"
"1459","ELC131",2019,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",1,"5.0"
"1460","ELC131",2019,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",1,"DCG"
"1461","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",5,"5.0"
"1462","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",5,"DCG"
"1463","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",11,"5.0"
"1464","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",11,"DCG"
"1465","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",3,"5.0"
"1466","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",3,"DCG"
"1467","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",2,"5.0"
"1468","ELC131",2018,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",2,"DCG"
"1469","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",6,"5.0"
"1470","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",6,"DCG"
"1471","ELC131",2016,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",1,"5.0"
"1472","ELC131",2016,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",1,"DCG"
"1473","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",3,"5.0"
"1474","ELC131",2019,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",3,"DCG"
"1475","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",19,"5.0"
"1476","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",19,"DCG"
"1477","ELC131",2019,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",2,"5.0"
"1478","ELC131",2019,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",2,"DCG"
"1479","ELC132",2014,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",10,"DCG"
"1480","ELC132",2015,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",7,"DCG"
"1481","ELC132",2019,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",3,"DCG"
"1482","ELC132",2015,"2. Semestre","MODELAGEM E SIMULACAO","Reprovado",1,"DCG"
"1483","ELC132",2015,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",2,"DCG"
"1484","ELC132",2014,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",5,"DCG"
"1485","ELC132",2016,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",2,"DCG"
"1486","ELC132",2014,"2. Semestre","MODELAGEM E SIMULACAO","Reprovado",1,"DCG"
"1487","ELC132",2017,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",24,"DCG"
"1488","ELC132",2016,"2. Semestre","MODELAGEM E SIMULACAO","Tr.Parcial",1,"DCG"
"1489","ELC132",2021,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",2,"DCG"
"1490","ELC132",2016,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",9,"DCG"
"1491","ELC132",2020,"2. Semestre","MODELAGEM E SIMULACAO","Incompleto",2,"DCG"
"1492","ELC132",2018,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",24,"DCG"
"1493","ELC132",2017,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",5,"DCG"
"1494","ELC132",2019,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",23,"DCG"
"1495","ELC132",2020,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",14,"DCG"
"1496","ELC132",2022,"2. Semestre","MODELAGEM E SIMULACAO","Reprovado",2,"DCG"
"1497","ELC132",2018,"2. Semestre","MODELAGEM E SIMULACAO","Repr.Freq",3,"DCG"
"1498","ELC132",2022,"2. Semestre","MODELAGEM E SIMULACAO","Aprovado",15,"DCG"
"1499","ELC132",2014,"2. Semestre","MODELAGEM E SIMULACAO","Tr.Parcial",1,"DCG"
"1500","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"DCG"
"1501","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"5.0"
"1502","ELC133",2015,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",3,"DCG"
"1503","ELC133",2015,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",3,"5.0"
"1504","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",3,"DCG"
"1505","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",3,"5.0"
"1506","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",3,"DCG"
"1507","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",3,"5.0"
"1508","ELC133",2016,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"DCG"
"1509","ELC133",2016,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"5.0"
"1510","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",4,"DCG"
"1511","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",4,"5.0"
"1512","ELC133",2017,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"DCG"
"1513","ELC133",2017,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"5.0"
"1514","ELC133",2016,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",18,"DCG"
"1515","ELC133",2016,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",18,"5.0"
"1516","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"DCG"
"1517","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"5.0"
"1518","ELC133",2016,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"DCG"
"1519","ELC133",2016,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"5.0"
"1520","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"DCG"
"1521","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"5.0"
"1522","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Dispensado",1,"DCG"
"1523","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Dispensado",1,"5.0"
"1524","ELC133",2014,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"DCG"
"1525","ELC133",2014,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"5.0"
"1526","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",13,"DCG"
"1527","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",13,"5.0"
"1528","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",1,"DCG"
"1529","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",1,"5.0"
"1530","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",24,"DCG"
"1531","ELC133",2019,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",24,"5.0"
"1532","ELC133",2021,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"DCG"
"1533","ELC133",2021,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"5.0"
"1534","ELC133",2014,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"DCG"
"1535","ELC133",2014,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"5.0"
"1536","ELC133",2018,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"DCG"
"1537","ELC133",2018,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"5.0"
"1538","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",20,"DCG"
"1539","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",20,"5.0"
"1540","ELC133",2017,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",1,"DCG"
"1541","ELC133",2017,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",1,"5.0"
"1542","ELC133",2016,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"DCG"
"1543","ELC133",2016,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"5.0"
"1544","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",2,"DCG"
"1545","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",2,"5.0"
"1546","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",3,"DCG"
"1547","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",3,"5.0"
"1548","ELC133",2020,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",4,"DCG"
"1549","ELC133",2020,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",4,"5.0"
"1550","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",1,"DCG"
"1551","ELC133",2015,"1. Semestre","QUALIDADE DE SOFTWARE","Tr.Parcial",1,"5.0"
"1552","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"DCG"
"1553","ELC133",2017,"1. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"5.0"
"1554","ELC133",2018,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",1,"DCG"
"1555","ELC133",2018,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",1,"5.0"
"1556","ELC133",2020,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"DCG"
"1557","ELC133",2020,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",1,"5.0"
"1558","ELC133",2014,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"DCG"
"1559","ELC133",2014,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"5.0"
"1560","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",2,"DCG"
"1561","ELC133",2018,"1. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",2,"5.0"
"1562","ELC133",2021,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",9,"DCG"
"1563","ELC133",2021,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",9,"5.0"
"1564","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"DCG"
"1565","ELC133",2019,"2. Semestre","QUALIDADE DE SOFTWARE","Repr.Freq",1,"5.0"
"1566","ELC133",2020,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"DCG"
"1567","ELC133",2020,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",19,"5.0"
"1568","ELC133",2021,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"DCG"
"1569","ELC133",2021,"2. Semestre","QUALIDADE DE SOFTWARE","Reprovado",2,"5.0"
"1570","ELC133",2021,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"DCG"
"1571","ELC133",2021,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",2,"5.0"
"1572","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",3,"DCG"
"1573","ELC133",2022,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",3,"5.0"
"1574","ELC133",2022,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",12,"DCG"
"1575","ELC133",2022,"1. Semestre","QUALIDADE DE SOFTWARE","Aprovado",12,"5.0"
"1576","ELC137",2014,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",7,"DCG"
"1577","ELC137",2014,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Tr.Parcial",1,"DCG"
"1578","ELC137",2020,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Reprovado",2,"DCG"
"1579","ELC137",2021,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Reprovado",3,"DCG"
"1580","ELC137",2021,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",4,"DCG"
"1581","ELC137",2016,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Tr.Parcial",1,"DCG"
"1582","ELC137",2018,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",6,"DCG"
"1583","ELC137",2020,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",6,"DCG"
"1584","ELC137",2017,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",3,"DCG"
"1585","ELC137",2017,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Repr.Freq",4,"DCG"
"1586","ELC137",2018,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Repr.Freq",1,"DCG"
"1587","ELC137",2016,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Reprovado",3,"DCG"
"1588","ELC137",2022,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Repr.Freq",1,"DCG"
"1589","ELC137",2022,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Tr.Parcial",2,"DCG"
"1590","ELC137",2015,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",13,"DCG"
"1591","ELC137",2019,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",12,"DCG"
"1592","ELC137",2016,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Repr.Freq",1,"DCG"
"1593","ELC137",2018,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Reprovado",1,"DCG"
"1594","ELC137",2016,"2. Semestre","SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""","Aprovado",6,"DCG"
"1595","ELC139",2017,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",3,"DCG"
"1596","ELC139",2021,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",12,"DCG"
"1597","ELC139",2015,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",2,"DCG"
"1598","ELC139",2017,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",7,"DCG"
"1599","ELC139",2020,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",15,"DCG"
"1600","ELC139",2016,"1. Semestre","PROGRAMACAO PARALELA","Tr.Parcial",2,"DCG"
"1601","ELC139",2020,"1. Semestre","PROGRAMACAO PARALELA","Incompleto",1,"DCG"
"1602","ELC139",2021,"1. Semestre","PROGRAMACAO PARALELA","Reprovado",2,"DCG"
"1603","ELC139",2014,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",4,"DCG"
"1604","ELC139",2020,"1. Semestre","PROGRAMACAO PARALELA","Tr.Parcial",1,"DCG"
"1605","ELC139",2016,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",3,"DCG"
"1606","ELC139",2018,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",3,"DCG"
"1607","ELC139",2014,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",3,"DCG"
"1608","ELC139",2022,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",1,"DCG"
"1609","ELC139",2018,"1. Semestre","PROGRAMACAO PARALELA","Tr.Parcial",2,"DCG"
"1610","ELC139",2019,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",1,"DCG"
"1611","ELC139",2015,"1. Semestre","PROGRAMACAO PARALELA","Tr.Parcial",1,"DCG"
"1612","ELC139",2019,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",13,"DCG"
"1613","ELC139",2022,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",3,"DCG"
"1614","ELC139",2015,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",18,"DCG"
"1615","ELC139",2019,"1. Semestre","PROGRAMACAO PARALELA","Tr.Parcial",3,"DCG"
"1616","ELC139",2016,"1. Semestre","PROGRAMACAO PARALELA","Repr.Freq",5,"DCG"
"1617","ELC139",2018,"1. Semestre","PROGRAMACAO PARALELA","Aprovado",6,"DCG"
"1618","ELC408",2014,"1. Semestre","COMPILADORES","Reprovado",5,"7.0"
"1619","ELC408",2017,"1. Semestre","COMPILADORES","Aprovado",16,"7.0"
"1620","ELC408",2016,"1. Semestre","COMPILADORES","Repr.Freq",4,"7.0"
"1621","ELC408",2016,"1. Semestre","COMPILADORES","Reprovado",1,"7.0"
"1622","ELC408",2015,"1. Semestre","COMPILADORES","Repr.Freq",2,"7.0"
"1623","ELC408",2021,"1. Semestre","COMPILADORES","Reprovado",2,"7.0"
"1624","ELC408",2017,"1. Semestre","COMPILADORES","Repr.Freq",1,"7.0"
"1625","ELC408",2018,"1. Semestre","COMPILADORES","Tr.Parcial",3,"7.0"
"1626","ELC408",2014,"1. Semestre","COMPILADORES","Aprovado",25,"7.0"
"1627","ELC408",2016,"2. Semestre","COMPILADORES","Aprovado",1,"7.0"
"1628","ELC408",2021,"1. Semestre","COMPILADORES","Aprovado",21,"7.0"
"1629","ELC408",2020,"1. Semestre","COMPILADORES","Incompleto",4,"7.0"
"1630","ELC408",2016,"1. Semestre","COMPILADORES","Aprovado",13,"7.0"
"1631","ELC408",2017,"1. Semestre","COMPILADORES","Reprovado",1,"7.0"
"1632","ELC408",2019,"1. Semestre","COMPILADORES","Reprovado",3,"7.0"
"1633","ELC408",2016,"1. Semestre","COMPILADORES","Tr.Parcial",1,"7.0"
"1634","ELC408",2015,"1. Semestre","COMPILADORES","Reprovado",1,"7.0"
"1635","ELC408",2015,"1. Semestre","COMPILADORES","Aprovado",23,"7.0"
"1636","ELC408",2019,"1. Semestre","COMPILADORES","Aprovado",16,"7.0"
"1637","ELC408",2019,"2. Semestre","COMPILADORES","Aprovado",3,"7.0"
"1638","ELC408",2018,"1. Semestre","COMPILADORES","Repr.Freq",1,"7.0"
"1639","ELC408",2020,"1. Semestre","COMPILADORES","Aprovado",18,"7.0"
"1640","ELC408",2022,"1. Semestre","COMPILADORES","Dispensado",1,"7.0"
"1641","ELC408",2018,"2. Semestre","COMPILADORES","Aprovado",2,"7.0"
"1642","ELC408",2018,"1. Semestre","COMPILADORES","Aprovado",9,"7.0"
"1643","ELC408",2019,"1. Semestre","COMPILADORES","Repr.Freq",2,"7.0"
"1644","ELC408",2022,"2. Semestre","COMPILADORES","Aprovado",1,"7.0"
"1645","ELC408",2017,"2. Semestre","COMPILADORES","Aprovado",1,"7.0"
"1646","ELC408",2022,"1. Semestre","COMPILADORES","Aprovado",17,"7.0"
"1647","ELC408",2022,"1. Semestre","COMPILADORES","Reprovado",2,"7.0"
"1648","ELC408",2018,"1. Semestre","COMPILADORES","Reprovado",3,"7.0"
"1649","FSC1036",2014,"1. Semestre","ELETROMAGNETISMO I","Aprovado",1,"Inativo"
"1650","FSC1125",2020,"2. Semestre","ATITUDE EM REDE","Aprovado",3,"DCG"
"1651","FSC135",2015,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",15,"Inativo"
"1652","FSC135",2015,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",1,"Inativo"
"1653","FSC135",2015,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",2,"Inativo"
"1654","FSC135",2015,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Tr.Parcial",1,"Inativo"
"1655","FSC135",2014,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",14,"Inativo"
"1656","FSC135",2014,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",1,"Inativo"
"1657","FSC135",2014,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",1,"Inativo"
"1658","FSC135",2021,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",23,"Inativo"
"1659","FSC135",2019,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",5,"Inativo"
"1660","FSC135",2019,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",1,"Inativo"
"1661","FSC135",2022,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",28,"Inativo"
"1662","FSC135",2022,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",2,"Inativo"
"1663","FSC135",2022,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",2,"Inativo"
"1664","FSC135",2017,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",17,"Inativo"
"1665","FSC135",2016,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",23,"Inativo"
"1666","FSC135",2016,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",1,"Inativo"
"1667","FSC135",2020,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",18,"Inativo"
"1668","FSC135",2018,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",1,"Inativo"
"1669","FSC135",2022,"1. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",1,"Inativo"
"1670","FSC135",2018,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",23,"Inativo"
"1671","FSC135",2019,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Aprovado",21,"Inativo"
"1672","FSC135",2021,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",4,"Inativo"
"1673","FSC135",2020,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",2,"Inativo"
"1674","FSC135",2017,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Reprovado",1,"Inativo"
"1675","FSC135",2020,"1. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Tr.Parcial",1,"Inativo"
"1676","FSC135",2017,"2. Semestre","ELETRICIDADE E MAGNETISMO ""A""","Repr.Freq",3,"Inativo"
"1677","LTE1059",2015,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",27,"Inativo"
"1678","LTE1059",2015,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Repr.Freq",4,"Inativo"
"1679","LTE1059",2014,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Repr.Freq",6,"Inativo"
"1680","LTE1059",2019,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",12,"Inativo"
"1681","LTE1059",2019,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Repr.Freq",4,"Inativo"
"1682","LTE1059",2019,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Reprovado",1,"Inativo"
"1683","LTE1059",2019,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Tr.Parcial",3,"Inativo"
"1684","LTE1059",2014,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",24,"Inativo"
"1685","LTE1059",2014,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Reprovado",1,"Inativo"
"1686","LTE1059",2018,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",15,"Inativo"
"1687","LTE1059",2018,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Repr.Freq",3,"Inativo"
"1688","LTE1059",2018,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Tr.Parcial",9,"Inativo"
"1689","LTE1059",2017,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Tr.Parcial",1,"Inativo"
"1690","LTE1059",2021,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",28,"Inativo"
"1691","LTE1059",2016,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",24,"Inativo"
"1692","LTE1059",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",8,"Inativo"
"1693","LTE1059",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Dispensado",30,"Inativo"
"1694","LTE1059",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Tr.Parcial",1,"Inativo"
"1695","LTE1059",2020,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Reprovado",2,"Inativo"
"1696","LTE1059",2021,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Aprovado",3,"Inativo"
"1697","LTE1059",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Reprovado",4,"Inativo"
"1698","LTE1059",2022,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Dispensado",6,"Inativo"
