"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","NOME_CURSO","Sem"
"2121","MTM1020",2016,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",6,"Ciência da Computação - Bacharelado","3.0"
"2122","MTM1020",2016,"1. Semestre","CÁLCULO ""B""","Repr.Freq",6,"Ciência da Computação - Bacharelado","3.0"
"2123","MTM1025",2022,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",24,"Ciência da Computação - Bacharelado","1.0"
"2124","MTM1025",2019,"1. Semestre","GEOMETRIA ANALÍTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2125","MTM1025",2019,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",6,"Ciência da Computação - Bacharelado","1.0"
"2126","MTM1025",2022,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",5,"Ciência da Computação - Bacharelado","1.0"
"2127","MTM1025",2022,"1. Semestre","GEOMETRIA ANALÍTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2128","MTM1025",2017,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",5,"Ciência da Computação - Bacharelado","1.0"
"2129","MTM1025",2020,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2130","MTM1025",2022,"2. Semestre","GEOMETRIA ANALÍTICA","Reprovado",6,"Ciência da Computação - Bacharelado","1.0"
"2131","MTM1025",2022,"2. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"2132","MTM1025",2019,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",4,"Ciência da Computação - Bacharelado","1.0"
"2133","MTM1025",2016,"2. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"2134","MTM1025",2022,"1. Semestre","GEOMETRIA ANALÍTICA","CancMatric",1,"Ciência da Computação - Bacharelado","1.0"
"2135","MTM1025",2015,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",34,"Ciência da Computação - Bacharelado","1.0"
"2136","MTM1025",2015,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",8,"Ciência da Computação - Bacharelado","1.0"
"2137","MTM1025",2014,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2138","MTM1025",2021,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",38,"Ciência da Computação - Bacharelado","1.0"
"2139","MTM1025",2016,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",14,"Ciência da Computação - Bacharelado","1.0"
"2140","MTM1025",2016,"1. Semestre","GEOMETRIA ANALÍTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2141","MTM1025",2017,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2142","MTM1025",2018,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",25,"Ciência da Computação - Bacharelado","1.0"
"2143","MTM1025",2014,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",21,"Ciência da Computação - Bacharelado","1.0"
"2144","MTM1025",2022,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",18,"Ciência da Computação - Bacharelado","1.0"
"2145","MTM1025",2018,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",9,"Ciência da Computação - Bacharelado","1.0"
"2146","MTM1025",2023,"2. Semestre","GEOMETRIA ANALÍTICA","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"2147","MTM1025",2018,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",11,"Ciência da Computação - Bacharelado","1.0"
"2148","MTM1025",2014,"2. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"2149","MTM1025",2022,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"2150","MTM1025",2017,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"2151","MTM1025",2023,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2152","MTM1025",2017,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",33,"Ciência da Computação - Bacharelado","1.0"
"2153","MTM1025",2016,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",18,"Ciência da Computação - Bacharelado","1.0"
"2154","MTM1025",2017,"2. Semestre","GEOMETRIA ANALÍTICA","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"2155","MTM1025",2016,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",9,"Ciência da Computação - Bacharelado","1.0"
"2156","MTM1025",2023,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"2157","MTM1025",2018,"2. Semestre","GEOMETRIA ANALÍTICA","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2158","MTM1025",2015,"1. Semestre","GEOMETRIA ANALÍTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2159","MTM1025",2023,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",32,"Ciência da Computação - Bacharelado","1.0"
"2160","MTM1025",2017,"1. Semestre","GEOMETRIA ANALÍTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2161","MTM1025",2015,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"2162","MTM1025",2014,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",22,"Ciência da Computação - Bacharelado","1.0"
"2163","MTM1025",2019,"1. Semestre","GEOMETRIA ANALÍTICA","Aprovado",36,"Ciência da Computação - Bacharelado","1.0"
"2164","MTM1025",2015,"2. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"2165","MTM1025",2014,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",5,"Ciência da Computação - Bacharelado","1.0"
"2166","MTM1025",2023,"1. Semestre","GEOMETRIA ANALÍTICA","Repr.Freq",6,"Ciência da Computação - Bacharelado","1.0"
"2167","MTM1025",2021,"1. Semestre","GEOMETRIA ANALÍTICA","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"2168","MTM1025",2014,"2. Semestre","GEOMETRIA ANALÍTICA","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2169","MTM1040",2019,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"2170","MTM1040",2018,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Tr.Parcial",3,"Ciência da Computação - Bacharelado","2.0"
"2171","MTM1040",2016,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"2172","MTM1040",2019,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"2173","MTM1040",2019,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",28,"Ciência da Computação - Bacharelado","2.0"
"2174","MTM1040",2018,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",23,"Ciência da Computação - Bacharelado","2.0"
"2175","MTM1040",2021,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","2.0"
"2176","MTM1040",2022,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",7,"Ciência da Computação - Bacharelado","2.0"
"2177","MTM1040",2023,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"2178","MTM1040",2021,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"2179","MTM1040",2022,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",15,"Ciência da Computação - Bacharelado","2.0"
"2180","MTM1040",2019,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",13,"Ciência da Computação - Bacharelado","2.0"
"2181","MTM1040",2018,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",17,"Ciência da Computação - Bacharelado","2.0"
"2182","MTM1040",2019,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"2183","MTM1040",2023,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",31,"Ciência da Computação - Bacharelado","2.0"
"2184","MTM1040",2023,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"2185","MTM1040",2015,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",3,"Ciência da Computação - Bacharelado","2.0"
"2186","MTM1040",2020,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",40,"Ciência da Computação - Bacharelado","2.0"
"2187","MTM1040",2016,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",17,"Ciência da Computação - Bacharelado","2.0"
"2188","MTM1040",2016,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",19,"Ciência da Computação - Bacharelado","2.0"
"2189","MTM1040",2022,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"2190","MTM1040",2019,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"2191","MTM1040",2020,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",10,"Ciência da Computação - Bacharelado","2.0"
"2192","MTM1040",2017,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",25,"Ciência da Computação - Bacharelado","2.0"
"2193","MTM1040",2023,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",10,"Ciência da Computação - Bacharelado","2.0"
"2194","MTM1040",2022,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Dispensado",1,"Ciência da Computação - Bacharelado","2.0"
"2195","MTM1040",2018,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"2196","MTM1040",2015,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",29,"Ciência da Computação - Bacharelado","2.0"
"2197","MTM1040",2017,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","2.0"
"2198","MTM1040",2021,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",39,"Ciência da Computação - Bacharelado","2.0"
"2199","MTM1040",2014,"1. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","2.0"
"2200","MTM1040",2014,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","2.0"
"2201","MTM1040",2015,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"2202","MTM1040",2017,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Repr.Freq",10,"Ciência da Computação - Bacharelado","2.0"
"2203","MTM1040",2014,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",27,"Ciência da Computação - Bacharelado","2.0"
"2204","MTM1040",2017,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Aprovado",9,"Ciência da Computação - Bacharelado","2.0"
"2205","MTM1040",2014,"2. Semestre","MATEMÁTICA DISCRETA ""A""","Reprovado",7,"Ciência da Computação - Bacharelado","2.0"
"2206","MTM1077",2018,"2. Semestre","MATEMÁTICA FINANCEIRA ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2207","MTM1094",2023,"2. Semestre","TEORIA DE GRAFOS","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2208","MTM1094",2023,"2. Semestre","TEORIA DE GRAFOS","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"2209","MTM198",2023,"1. Semestre","MATEMÁTICA DISCRETA","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2210","MTM224",2016,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",3,"Ciência da Computação - Bacharelado","4.0"
"2211","MTM224",2016,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"2212","MTM224",2022,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",6,"Ciência da Computação - Bacharelado","4.0"
"2213","MTM224",2022,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",20,"Ciência da Computação - Bacharelado","4.0"
"2214","MTM224",2020,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",4,"Ciência da Computação - Bacharelado","4.0"
"2215","MTM224",2015,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",3,"Ciência da Computação - Bacharelado","4.0"
"2216","MTM224",2023,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2217","MTM224",2015,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",3,"Ciência da Computação - Bacharelado","4.0"
"2218","MTM224",2017,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",2,"Ciência da Computação - Bacharelado","4.0"
"2219","MTM224",2015,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",31,"Ciência da Computação - Bacharelado","4.0"
"2220","MTM224",2022,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"2221","MTM224",2019,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2222","MTM224",2015,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",2,"Ciência da Computação - Bacharelado","4.0"
"2223","MTM224",2017,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",3,"Ciência da Computação - Bacharelado","4.0"
"2224","MTM224",2015,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"2225","MTM224",2015,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"2226","MTM224",2019,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2227","MTM224",2021,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",18,"Ciência da Computação - Bacharelado","4.0"
"2228","MTM224",2018,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",43,"Ciência da Computação - Bacharelado","4.0"
"2229","MTM224",2016,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"2230","MTM224",2021,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2231","MTM224",2020,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","4.0"
"2232","MTM224",2020,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",13,"Ciência da Computação - Bacharelado","4.0"
"2233","MTM224",2016,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",4,"Ciência da Computação - Bacharelado","4.0"
"2234","MTM224",2017,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"2235","MTM224",2014,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",2,"Ciência da Computação - Bacharelado","4.0"
"2236","MTM224",2018,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2237","MTM224",2018,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2238","MTM224",2016,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",8,"Ciência da Computação - Bacharelado","4.0"
"2239","MTM224",2023,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"2240","MTM224",2023,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",25,"Ciência da Computação - Bacharelado","4.0"
"2241","MTM224",2018,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",8,"Ciência da Computação - Bacharelado","4.0"
"2242","MTM224",2023,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2243","MTM224",2019,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",6,"Ciência da Computação - Bacharelado","4.0"
"2244","MTM224",2017,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",10,"Ciência da Computação - Bacharelado","4.0"
"2245","MTM224",2014,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",17,"Ciência da Computação - Bacharelado","4.0"
"2246","MTM224",2018,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2247","MTM224",2023,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"2248","MTM224",2017,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",3,"Ciência da Computação - Bacharelado","4.0"
"2249","MTM224",2016,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",8,"Ciência da Computação - Bacharelado","4.0"
"2250","MTM224",2017,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2251","MTM224",2014,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"2252","MTM224",2023,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",6,"Ciência da Computação - Bacharelado","4.0"
"2253","MTM224",2019,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",2,"Ciência da Computação - Bacharelado","4.0"
"2254","MTM224",2018,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"2255","MTM224",2016,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2256","MTM224",2022,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Tr.Parcial",2,"Ciência da Computação - Bacharelado","4.0"
"2257","MTM224",2019,"2. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Aprovado",25,"Ciência da Computação - Bacharelado","4.0"
"2258","MTM224",2014,"1. Semestre","MÉTODOS NUMÉRICOS COMPUTACIONAIS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"2259","SIN1004",2020,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2260","SIN1007",2021,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2261","SIN1008",2021,"2. Semestre","ARQUITETURA DE COMPUTADORES","Aprovado",5,"Ciência da Computação - Bacharelado","Inativo"
"2262","SIN1014",2021,"2. Semestre","TEORIA ECONÔMICA","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2263","SIN1016",2021,"2. Semestre","MARKETING","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2264","SIN1025",2021,"1. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2265","SIN1026",2021,"2. Semestre","QUALIDADE DE SOFTWARE","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2266","SIN1045",2021,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2267","SIN1045",2021,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2268","SIN1045",2020,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",4,"Ciência da Computação - Bacharelado","Inativo"
"2269","SIN1048",2021,"2. Semestre","PROGRAMAÇÃO ORIENTADA A OBJETO II","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2270","SIN1049",2021,"2. Semestre","LINGUAGEM DE PROGRAMAÇÃO PARA A WEB","Reprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"2271","SOD001",2022,"2. Semestre","SEM OFERTA DE DISC. P/ESTE ALUNO","SOD",1,"Ciência da Computação - Bacharelado","Inativo"
"2272","STC1107",2023,"2. Semestre","ESTATÍSTICA BÁSICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"2273","STC303",2017,"1. Semestre","ESTATÍSTICA","Aprovado",17,"Ciência da Computação - Bacharelado","Inativo"
"2274","STC303",2017,"2. Semestre","ESTATÍSTICA","Repr.Freq",2,"Ciência da Computação - Bacharelado","Inativo"
"2275","STC303",2017,"1. Semestre","ESTATÍSTICA","Reprovado",4,"Ciência da Computação - Bacharelado","Inativo"
"2276","STC303",2017,"2. Semestre","ESTATÍSTICA","Reprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"2277","STC303",2017,"1. Semestre","ESTATÍSTICA","Tr.Parcial",1,"Ciência da Computação - Bacharelado","Inativo"
"2278","STC303",2016,"2. Semestre","ESTATÍSTICA","Reprovado",5,"Ciência da Computação - Bacharelado","Inativo"
"2279","STC303",2015,"1. Semestre","ESTATÍSTICA","Aprovado",14,"Ciência da Computação - Bacharelado","Inativo"
"2280","STC303",2015,"2. Semestre","ESTATÍSTICA","Aprovado",6,"Ciência da Computação - Bacharelado","Inativo"
"2281","STC303",2015,"1. Semestre","ESTATÍSTICA","Repr.Freq",3,"Ciência da Computação - Bacharelado","Inativo"
"2282","STC303",2015,"2. Semestre","ESTATÍSTICA","Repr.Freq",8,"Ciência da Computação - Bacharelado","Inativo"
"2283","STC303",2015,"1. Semestre","ESTATÍSTICA","Reprovado",9,"Ciência da Computação - Bacharelado","Inativo"
"2284","STC303",2015,"2. Semestre","ESTATÍSTICA","Reprovado",3,"Ciência da Computação - Bacharelado","Inativo"
